央视频道,#genre#
海南卫视,https://live.ottiptv.cc/mcp/hainan.m3u8?userid=1935186284&sign=4a2e748438c57878c31138880ab0fac506fd2eebe288ee9c9d283495d1dcc7995ae36976aabf7e1003d20aba88fc35ac0ef8d97453bc7dc025c477f093000d3379dfdc3553d66fae460605a3461b&auth_token=9fd4968f9694d07426f806434b9d3dcc
宁夏卫视,https://live.ottiptv.cc/mcp/ningxia.m3u8?userid=1935186284&sign=f7d2de6836d405f392a8d712d6b4a26069c62082f1ea9dae078cc318076e663c517da2c815219cdb6bbcffec4dacb2a7b3a0d8bd2168d0e2a1ca3875888a991385f9feadf266d3df990956ece1675d&auth_token=9fd4968f9694d07426f806434b9d3dcc
西藏卫视,https://live.ottiptv.cc/mcp/xizang.m3u8?userid=1935186284&sign=da3c3efd03b2125567b5ae66d0e0da3728654399f5bd9a329613838cff3b88988a8834b81e8b4189af69a6943366864c1d6ffc70e955f5e6fb926017a79be45ac6c3473b0b07f878f4af73b1ba84&auth_token=9fd4968f9694d07426f806434b9d3dcc
新疆卫视,https://live.ottiptv.cc/mcp/xinjiang.m3u8?userid=1935186284&sign=e85fea3efd121cc3c660411c1dcc750e46d1ba26cdbc43bb77ea1b412acd2f827b4874be93d479e193c36fdb6754e4b9b840d37fd87c509b31d58acd0d031bb5e982796421dec60e9cc4f8d43ffcd556&auth_token=9fd4968f9694d07426f806434b9d3dcc
甘肃卫视,https://live.ottiptv.cc/mcp/gansu.m3u8?userid=1935186284&sign=91b559cf1dfbfdd5f684fb27d38f3da4d90bc5d013764350b5b27b8c604ad70fc79b47d0883e4a8428d282d616a77ee0dc89b60485326610505610c6122c62437fd3e85fa2e50a180887271139&auth_token=9fd4968f9694d07426f806434b9d3dcc
云南卫视,https://live.ottiptv.cc/mcp/yunnan.m3u8?userid=1935186284&sign=6c1653d8caa25cfb0871e7300b869d142ed117e37111c4ab4d1ddecfe8900b9e74434c565662c23c1981a22de3f574dcaffa275bbf7987564894668279b6eb28637c4b2670b0ef5e5ae955df153d&auth_token=9fd4968f9694d07426f806434b9d3dcc
兵团卫视,https://live.ottiptv.cc/mcp/bintuan.m3u8?userid=1935186284&sign=468c4ef77b4611c05126447a80ae4d59940d7c27e56570ab3095827bd490a17b6707ff5249c15c9e8f90959254c243d3d3fa2de59fe6512c8a78aa76a2539ac83295e365fc7a619a8270e8c7cd2884&auth_token=9fd4968f9694d07426f806434b9d3dcc

河南卫视,video://http://p2.ytelc.com/169l/henan/henan.php?id=henan
北京卫视,http://iptv.huuc.edu.cn/hls/btv1hd.m3u8
湖南卫视,http://iptv.huuc.edu.cn/hls/hunanhd.m3u8
浙江卫视,http://iptv.huuc.edu.cn/hls/zjhd.m3u8
江苏卫视,http://iptv.huuc.edu.cn/hls/jshd.m3u8
东方卫视,http://iptv.huuc.edu.cn/hls/dfhd.m3u8
安徽卫视,http://iptv.huuc.edu.cn/hls/ahhd.m3u8
黑龙江卫视,http://iptv.huuc.edu.cn/hls/hljhd.m3u8
辽宁卫视,http://iptv.huuc.edu.cn/hls/lnhd.m3u8
深圳卫视,http://iptv.huuc.edu.cn/hls/szhd.m3u8
广东卫视,http://iptv.huuc.edu.cn/hls/gdhd.m3u8
天津卫视,http://iptv.huuc.edu.cn/hls/tjhd.m3u8
湖北卫视,http://iptv.huuc.edu.cn/hls/hbhd.m3u8
山东卫视,http://iptv.huuc.edu.cn/hls/sdhd.m3u8
重庆卫视,http://iptv.huuc.edu.cn/hls/cqhd.m3u8
四川卫视,http://iptv.huuc.edu.cn/hls/schd.m3u8
东南卫视,http://iptv.huuc.edu.cn/hls/dnhd.m3u8
河北卫视,http://iptv.huuc.edu.cn/hls/hebhd.m3u8
江西卫视,http://iptv.huuc.edu.cn/hls/jxhd.m3u8
凤凰中文http://iptv.huuc.edu.cn/hls/fhzw.m3u8
凤凰资讯http://iptv.huuc.edu.cn/hls/fhzx.m3u8  
凤凰电影http://iptv.huuc.edu.cn/hls/fhdy.m3u8  
探索频道http://iptv.huuc.edu.cn/hls/discovery.m3u8  
国家地理http://iptv.huuc.edu.cn/hls/natlgeo.m3u8  
星空卫视http://iptv.huuc.edu.cn/hls/startv.m3u8  
Channel[V]http://iptv.huuc.edu.cn/hls/channelv.m3u8

河南卫视,https://mgtv.ottiptv.cc/mg/790187291.m3u8?userid=1935186284&sign=10defcbaa6d9ff2ce95c5c05b0924f1bbbe73693f9c61b5542f65e3a511496d904dc081623be0326d2a6e0ed7a857ea7fd925387f53a513448e1ea51a7d460a5b69558ac721e5b6c566d29f4f88e46177a&auth_token=9fd4968f9694d07426f806434b9d3dcc
东方卫视,https://mgtv.ottiptv.cc/mg/651632648.m3u8?userid=1935186284&sign=a4167748967753eb6647a9948108bf9f8f87c2427d3b6175f6af61309fe12a8081a5f0e8c0f7d5716c0a9e6d930cce4bbfa2954e0d0706d1362bca512476259b0fe3ee775b371ab2a0f6bf539f9e4c3b20&auth_token=9fd4968f9694d07426f806434b9d3dcc
江苏卫视,https://mgtv.ottiptv.cc/mg/623899368.m3u8?userid=1935186284&sign=c6dcfe781e024dc074830cc16a9114f414642d36bb472528ca419c3b6b07f404c87c60e407e3ad29d67298badcf80fbfb8cab8d6b8e9bf1dbb3cc0854d172367b130ce269628526fa9b1fbcbb5bcf9aae9&auth_token=9fd4968f9694d07426f806434b9d3dcc
广东卫视,https://mgtv.ottiptv.cc/mg/608831231.m3u8?userid=1935186284&sign=6cd1adcde43e956ee112dfc720814a335a777d0709991f86d866293699fc8ef53efdc6c98848e73a144af5a35ddf1a18d48d9b264f45165a6d287b3b9407af3881ff7c5fd45d7c7f197828c9f676f2bad8&auth_token=9fd4968f9694d07426f806434b9d3dcc
江西卫视,https://mgtv.ottiptv.cc/mg/783847495.m3u8?userid=1935186284&sign=f68087fb49b38601b8e1ac608ff1f6b44fdb017d7e6aa46879f01477362286ecd4a1d09ec0c206691ea3680adcdcd22a8bbb59c8be34dbc3ec50c0f33b4c7600235821329fda6712050fb4b2fe143d8280&auth_token=9fd4968f9694d07426f806434b9d3dcc
陕西卫视,https://mgtv.ottiptv.cc/mg/738910838.m3u8?userid=1935186284&sign=b064a72be2c2ae18324c7dd16d7e4a2c4e16745f1a9d72d6d88cff4b3ec09ee42bf3ef45985b7bf23f3dc807a4c8e10a414c1ab8d030bceaa633b3703585c9526aa13be6baf534bedc35bcb8c7d43f4c5a&auth_token=9fd4968f9694d07426f806434b9d3dcc
大湾区卫视,https://mgtv.ottiptv.cc/mg/608917627.m3u8?userid=1935186284&sign=748922bcc698cc05003376298d52487f87fa1fd6f8d52b743eef4464df498ce9f41926fd3d74406b7a1d31358f2dc17cef22fdc6e090d86be5b8619f6fa7fc9c93dc7f24844df6bb8b8850946bd8f75e78&auth_token=9fd4968f9694d07426f806434b9d3dcc
湖北卫视,https://mgtv.ottiptv.cc/mg/947472496.m3u8?userid=1935186284&sign=1a584b484df783b3982655e599b137a7ba951216d5c765a0075e846f912d7d5785c5f8744e0aa2c85d2a7b4796f580e2ffba52f2aa359aadf0920a664a2ecd4a55b56070ce076cbe7df015ff5f395fed96&auth_token=9fd4968f9694d07426f806434b9d3dcc
吉林卫视,https://mgtv.ottiptv.cc/mg/947472500.m3u8?userid=1935186284&sign=bb2236a98934e827ad4ce6725d99db9839482ee8f7dcbde941c6fcddd4cafcb131d4b2d9da05f03a39275b78f3a3649eb3d0dff5fe29c29ce2fca28b3c892697adaff5afcd1c7bd147f41736f62a893186&auth_token=9fd4968f9694d07426f806434b9d3dcc
青海卫视,https://mgtv.ottiptv.cc/mg/947472506.m3u8?userid=1935186284&sign=7ef3033a5041687dc5aa79695209a153e385f5688e8bd2db5b666fe927cdc253fcc9d0d4225b0f61d87dddfe254c370794b1db3655ed928c17751e4670f587c69a56f5dbe806213e4c06deaa3034a10a72&auth_token=9fd4968f9694d07426f806434b9d3dcc
东南卫视,https://mgtv.ottiptv.cc/mg/849116810.m3u8?userid=1935186284&sign=317f608e6caef5164eb41cc043ce852b3fc35c0311530810e0fa93f9bf598c15675deea5da441b17f4d97bf0484e89ab8cd9e5f35007eb2abbf7c06079e6efe60afc9f833b4d9df64379ccbbbb57fb9442&auth_token=9fd4968f9694d07426f806434b9d3dcc
海南卫视,https://mgtv.ottiptv.cc/mg/947472502.m3u8?userid=1935186284&sign=df661175cdd55cb6c2e57c0b772ddb83ce09c71d9dc1559e4e14131e7125661fe0968dcee951ee5a7936b1b77507b2329ba8663502c7901e2217bb887811e8b04f191c9fa5042a0c3cc14d644f48abe407&auth_token=9fd4968f9694d07426f806434b9d3dcc
海峡卫视,https://mgtv.ottiptv.cc/mg/849119120.m3u8?userid=1935186284&sign=48590bed042647df294ff63601a78bc8da7559abed84baab5c51f3c95a5c61b0032dda8187795c38dca863f69c732f93506d0cd7cfc27ac744af3d8abdb5c981263554a032ccc453a647f91ef4b8b331cb&auth_token=9fd4968f9694d07426f806434b9d3dcc
中国农林卫视,https://mgtv.ottiptv.cc/mg/956904896.m3u8?userid=1935186284&sign=f80f965cfac69b58f2b70b8e97fa320474b0e18a43e85d12836093c9f2fe8761f416a4bb052b26ef84aa0b5d3e743ba318df204ebe1c8929b91c7f5b527dd5f54d83ad67e9de992721f633431179793169&auth_token=9fd4968f9694d07426f806434b9d3dcc
兵团卫视,https://mgtv.ottiptv.cc/mg/956923145.m3u8?userid=1935186284&sign=58e324456353cbabfd4de36be365b06ff1f84a0ba0d483a9a5cc46812c00906dfa31756c0da1e5fc5d3447b667ea268193d54700b735a113ad1cf04917250c0907338da6b08888daceb6b6ade00a127ddd&auth_token=9fd4968f9694d07426f806434b9d3dcc
辽宁卫视,https://mgtv.ottiptv.cc/mg/630291707.m3u8?userid=1935186284&sign=ab9c994ca025950bed1bd9af053f010c8df3edd4e90dae9660563589021338a361288108671386f40bd78004de039ea05ebcf009dd5d4651a35215a251954c951776d496a7972503b1d6b8cfc9a890ba8c&auth_token=9fd4968f9694d07426f806434b9d3dcc

河南卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226938/1.m3u8?fmt=ts2hls
湖南卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226961/1.m3u8?fmt=ts2hls
浙江卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227020/1.m3u8?fmt=ts2hls
安徽卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226975/1.m3u8?fmt=ts2hls
北京卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227014/1.m3u8?fmt=ts2hls
福建东南卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227016/1.m3u8?fmt=ts2hls
广东卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226979/1.m3u8?fmt=ts2hls
广西卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226977/1.m3u8?fmt=ts2hls
海南卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226973/1.m3u8?fmt=ts2hls
河北卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226967/1.m3u8?fmt=ts2hls
黑龙江卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227012/1.m3u8?fmt=ts2hls
湖北卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226990/1.m3u8?fmt=ts2hls
吉林卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226987/1.m3u8?fmt=ts2hls
江苏卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226983/1.m3u8?fmt=ts2hls
江西卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226998/1.m3u8?fmt=ts2hls
辽宁卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227006/1.m3u8?fmt=ts2hls
青海卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226971/1.m3u8?fmt=ts2hls
山东卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227008/1.m3u8?fmt=ts2hls
深圳卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226994/1.m3u8?fmt=ts2hls
四川卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226992/1.m3u8?fmt=ts2hls
天津卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226988/1.m3u8?fmt=ts2hls
云南卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226986/1.m3u8?fmt=ts2hls
重庆卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226982/1.m3u8?fmt=ts2hls

河南频道,#genre#
河南卫视,video://http://p2.ytelc.com/169l/henan/henan.php?id=henan
河南都市,video://http://p2.ytelc.com/169l/henan/henan.php?id=hntv2
河南民生,video://http://p2.ytelc.com/169l/henan/henan.php?id=hntv3
河南法治,video://http://p2.ytelc.com/169l/henan/henan.php?id=hntv4
河南电视剧,video://http://p2.ytelc.com/169l/henan/henan.php?id=hntv5
河南新闻,video://http://p2.ytelc.com/169l/henan/henan.php?id=hntv6
河南公共,video://http://p2.ytelc.com/169l/henan/henan.php?id=hntv8
河南乡村,video://http://p2.ytelc.com/169l/henan/henan.php?id=hntv9
河南梨园,video://http://p2.ytelc.com/169l/henan/henan.php?id=liyuan
河南移动戏曲,video://http://p2.ytelc.com/169l/henan/henan.php?id=ydxq
河南武术世界,video://http://p2.ytelc.com/169l/henan/henan.php?id=wssj
河南文物宝库,video://http://p2.ytelc.com/169l/henan/henan.php?id=wwbk
晴彩中原,video://http://p2.ytelc.com/169l/henan/henan.php?id=hntv11 
郑州新闻综合,video://http://p2.ytelc.com/169l/henan/henan.php?id=zz1
郑州商都频道,video://http://p2.ytelc.com/169l/henan/zhengzhou.php?id=zztv2
郑州文体旅游,video://http://p2.ytelc.com/169l/henan/zhengzhou.php?id=zztv3
郑州影视戏曲,video://http://p2.ytelc.com/169l/henan/zhengzhou.php?id=zztv4
郑州妇女儿童,video://http://p2.ytelc.com/169l/henan/zhengzhou.php?id=zztv5
郑州文体旅游,video://http://p2.ytelc.com/169l/henan/zhengzhou.php?id=zztv6

河南4K,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226936/1.m3u8?fmt=ts2hls
河南卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226938/1.m3u8?fmt=ts2hls
河南都市,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226911/1.m3u8?fmt=ts2hls
河南新闻,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226915/1.m3u8?fmt=ts2hls
河南法治,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226940/1.m3u8?fmt=ts2hls
河南公共,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226946/1.m3u8?fmt=ts2hls
河南电视剧,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226942/1.m3u8?fmt=ts2hls
河南国际,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226925/1.m3u8?fmt=ts2hls
河南民生,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226913/1.m3u8?fmt=ts2hls
河南乡村,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226948/1.m3u8?fmt=ts2hls
移动电视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226872/1.m3u8?fmt=ts2hls
河南导视频道,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226934/1.m3u8?fmt=ts2hls
健康河南融媒,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227091/1.m3u8?fmt=ts2hls
中华功夫,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226962/1.m3u8?fmt=ts2hls
国学频道,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227154/1.m3u8?fmt=ts2hls
晴彩中原,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226927/1.m3u8?fmt=ts2hls
收藏天下,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226931/1.m3u8?fmt=ts2hls
河南戏曲,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226933/1.m3u8?fmt=ts2hls
河南移动戏曲,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226929/1.m3u8?fmt=ts2hls
中华特产,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226897/1.m3u8?fmt=ts2hls

南阳新闻综合,video://http://p2.ytelc.com/169l/henan/henan.php?id=ny1
方城一套,http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8?zhend
焦作综合,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8?zhend
焦作公共,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8?zhend
焦作教育,http://zhpull.dxhmt.cn/jiaozuo/9c10435ad24c409baee219ec289e17d0/playlist.m3u8?zhend
睛彩焦作,http://zhpull.dxhmt.cn/jiaozuo/c5eb91b47f0e42318f34fc0247c8acaa/playlist.m3u8?zhend
宝丰综合频道,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8?zhend
郏县综合频道,http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8?zhend
开封新闻综合,http://tvpull.dxhmt.cn:9081/tv/10200-2.m3u8?zhend
开封文化旅游,http://tvpull.dxhmt.cn:9081/tv/10200-3.m3u8?zhend
信阳综合频道,https://pili-live-hls.xyrm.tianma3600.com/xyrm/xyzhpd.m3u8?zhend
信阳公共频道,https://pili-live-hls.xyrm.tianma3600.com/xyrm/xyggpd.m3u8?zhend
信阳平桥电视,https://pili-live-hls.xyrm.tianma3600.com/xyrm/xypqgdzx.m3u8?zhend
济源电视一套,http://tvpull.dxhmt.cn:9081/tv/19001-1.m3u8?zhend
永城卫建,http://tvpull.dxhmt.cn/tv/11481-3.m3u8?zhend
永城综合,http://tvpull.dxhmt.cn/tv/11481-4.m3u8?zhend
巩义新闻综合,http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8?zhend
荥阳综合,http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8?zhend
嵩县综合新闻,http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8?zhend
嵩县综合新闻,http://wshls.live.migucloud.com/live/MZCYG799_C0/playlist.m3u8?zhend
新安新闻综合,http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8?zhend
偃师新闻频道,http://wshls.live.migucloud.com/live/K7AFC7J6_C0/playlist.m3u8?zhend
宜阳综合频道,http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8?zhend
温县综合,http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8?zhend
桐柏新闻综合,http://tvpull.dxhmt.cn:9081/tv/11330-1.m3u8?zhend
唐河一套,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8?zhend
新野综合,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8?zhend
扶沟综合频道,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8?zhend
鹿邑新闻频道,http://tvpull.dxhmt.cn:9081/tv/11628-1.m3u8?zhend
西华综合频道,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8?zhend
新蔡综合,http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8?zhend
卫辉综合频道,http://tvpull.dxhmt.cn:9081/tv/10781-1.m3u8?zhend
新乡县电视台,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8?zhend
灵宝新闻综合,http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8?zhend
滑县新闻,http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8?zhend
内黄综合频道,http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8?zhend
禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8?zhend
禹州公共,http://tvpull.dxhmt.cn/tv/11081-2.m3u8?zhend
禹州公共,http://tvpull.dxhmt.cn:9081/tv/11081-2.m3u8
河南梨园,http://live.dxhmt.cn:9080/19903718786/3159ec673c114135816d45dd52ad7396.m3u8
临颍综合,http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8
义马新闻综合,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8
义马电视,http://live.dxhmt.cn:9081/tv/11281-1.m3u8
光山综合,http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8
兰考新闻,http://live.dxhmt.cn:9081/tv/10225-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8
叶县,http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8#http://live.dxhmt.cn:9081/tv/10422-1.m3u8
周口扶沟,http://live.dxhmt.cn:9081/tv/11621-1.m3u8
固始综合,http://tvpull.dxhmt.cn:9081/tv/11525-1.m3u8
新乡县电视台,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8
新县综合,http://tvpull.dxhmt.cn:9081/tv/11523-1.m3u8
桐柏新闻综合,http://tvpull.dxhmt.cn:9081/tv/11330-1.m3u8
泌阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/11726-1.m3u8
淅川电视,http://live.dxhmt.cn:9081/tv/11326-1.m3u8
渑池新闻综合,http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8
潢川综合,http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8
登封综合,http://tvpull.dxhmt.cn:9081/tv/10185-1.m3u8
郸城新闻综合,http://live.dxhmt.cn:9081/tv/11625-1.m3u8
鄢陵综合,http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8
项城新闻,http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8

浙江频道,#genre#
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江公共新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江教科影视,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江经视,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江钱江都市,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8

陕西频道,#genre#
陕西新闻资讯频道,https://mgtv.ottiptv.cc/mg/956909289.m3u8?userid=1935186284&sign=e1cd72ad45c5292b73f439d5b9be48f0a8ab29653191b4ac2fd55e231df954eacffe6217a8fc69faaffc39b4d2adb263db1de9b461d2730694b22d807724909b1332461a19ee5e43f581c0b1c8672dbb75&auth_token=9fd4968f9694d07426f806434b9d3dcc
陕西银龄频道,https://mgtv.ottiptv.cc/mg/956909362.m3u8?userid=1935186284&sign=0e2e01a49379b128c78d44638c00660be8a7726f97a17ce712ac26b371d0c9380c5382b2284b269c6523122a9f297db5db4bb209af74747c6ad0ffc7405c018e999187d120ba2671c544ab19fa34bdb890&auth_token=9fd4968f9694d07426f806434b9d3dcc
陕西都市青春频道,https://mgtv.ottiptv.cc/mg/956909358.m3u8?userid=1935186284&sign=f670427f3032adf428d8e3470b9cde15d82204903d65757361c53405076f31e882e7c0817e3cf42cfe607111cace8f8716a8c22f781b30178bd354ea28a22041c564d2d73a2321944c5f9cd948c1a5e027&auth_token=9fd4968f9694d07426f806434b9d3dcc
陕西体育休闲频道,https://mgtv.ottiptv.cc/mg/956909356.m3u8?userid=1935186284&sign=c2b4b9d3bf3e4ba4c146bb9b80dd2cd1da3b4ca0d55c5862f555d27cfc79063a942243fbedde1b1bcb15d13a5f4f92ce125d01fd26847c5c9d26e89b5fe428ce1d6967ab18dab66a7f786b6166726d0a8b&auth_token=9fd4968f9694d07426f806434b9d3dcc
陕西秦腔频道,https://mgtv.ottiptv.cc/mg/956909303.m3u8?userid=1935186284&sign=bfc870d23a937d62133c681527fa8c66df64facf7714825ab844bb346795036cfd817f697cdb531690cbce54339be92f9ef8faf7ec0ff58732155707b35ebadc0d64347fac788192372bd2ea9149a9b4c9&auth_token=9fd4968f9694d07426f806434b9d3dcc

江苏频道,#genre#
江苏城市频道,https://mgtv.ottiptv.cc/mg/626064714.m3u8?userid=1935186284&sign=bfc884854360fe4554abf2beb1ed1c3b850545728ffa280d5b0432ae9a127c1b670dd30025c3f54794dd4b540d43e9b78c192c54d58c6635ad984dc915f5a788ec93bb0c2dfea9a03dc399ed9b9a185a35&auth_token=9fd4968f9694d07426f806434b9d3dcc
江苏国际,https://mgtv.ottiptv.cc/mg/626064674.m3u8?userid=1935186284&sign=71bc088701d5ad0e455de87f1a204b0e2aa0c4e08b9dc3775c11e8a3dda8c5feaa4cf10acbfab034661b029f8559aa96ef51ec03ea204285d285559cc99c094ad83a08edca0a23d4a34129b4f5f6d5e67f&auth_token=9fd4968f9694d07426f806434b9d3dcc
江苏教育,https://mgtv.ottiptv.cc/mg/628008321.m3u8?userid=1935186284&sign=9404c39f34ec9ef3102cb2a48a04e9ada71fc44522ce9e9d5141f382e13891e79671c8c1e3ca74c63153ed7471c939dfb1877332837d658e3aae6de6a34c2fcad6c928839f0429f1ad1622aadcdf77169e&auth_token=9fd4968f9694d07426f806434b9d3dcc
江苏影视频道,https://mgtv.ottiptv.cc/mg/626064697.m3u8?userid=1935186284&sign=2f60f9e31dabe08345ec27af92a0ddef01f32d17e4b7c2c454d6cb24529faf9b5b051deef0af0927e5bc4f02e70909c06c4948ec8ac67c5fc67de1c6123aa4b72e6791fca6a9337a7616c31b57096d3d77&auth_token=9fd4968f9694d07426f806434b9d3dcc
江苏综艺频道,https://mgtv.ottiptv.cc/mg/626065193.m3u8?userid=1935186284&sign=95a3a697d7f957d429d682ceab908b03c2662f3d5cfb7083dc002f83c93e2e25955df8440e40ee35c90206a5bf1a2eca119fc056ec6f57752f13465c86a7b652136ee9b9b6a095d9e3fcdd929fee51a0f2&auth_token=9fd4968f9694d07426f806434b9d3dcc

电影轮播,#genre#
电影_周星驰,https://live.metshop.top/huya/11342412
电影_周星星,https://live.metshop.top/huya/11336587
星爷-电影解读,https://live.metshop.top/huya/21136378
电影_英叔,https://live.metshop.top/huya/11342421
电影_发哥,https://live.metshop.top/huya/11342387
电影_成龙,https://live.metshop.top/huya/11342386
电影_王晶,https://live.metshop.top/huya/11602058
电影_沈腾,https://live.metshop.top/huya/11601968
电影_黄渤,https://live.metshop.top/huya/11352876
电影-甄子丹,https://live.metshop.top/huya/11352935
电影_李连杰,https://live.metshop.top/huya/11342390
电影_洪金宝,https://live.metshop.top/huya/11279251
电影_古天乐,https://live.metshop.top/huya/29982675
电影_贾  玲,https://live.metshop.top/huya/30080235
电影_王宝强,https://live.metshop.top/huya/30080251
电影_梁家辉,https://live.metshop.top/huya/11342429
电影_许冠英,https://live.metshop.top/huya/11601972
电影_刘德华,https://live.metshop.top/huya/11342424
电影_强森,https://live.metshop.top/huya/21059581
电影_斯坦森,https://live.metshop.top/huya/21059588
电影_漫威,https://live.metshop.top/huya/11602034
电影_宇宙,https://live.metshop.top/huya/11342428
电影_怪兽,https://live.metshop.top/huya/21059577
惊悚-解说,https://live.metshop.top/huya/16865726
电影_玄幻,https://live.metshop.top/huya/11342414
电影_谍战,https://live.metshop.top/huya/21059585
电影_战争,https://live.metshop.top/huya/21059592
电影_喜剧,https://live.metshop.top/huya/11352877
